transaction_id,customer_id,account_id,transaction_datetime,transaction_amount,merchant_name,merchant_category,payment_channel,device_type,device_id,ip_address,customer_age,customer_tenure_months,customer_city,customer_country,account_balance,failed_transactions_last_24h,transactions_last_24h,transactions_last_30d,avg_transaction_amount_30d,distance_from_home_km,is_international,is_new_device
TXN1004117,CUST504117,ACC704117,2024-09-24 10:05:59.604553,8150.95,Costco,Entertainment,UPI,Windows,DEV225914,35.72.87.61,58.0,79,Singapore,Singapore,486822.76,8,9,169,2641.07,8695.05,1,0
TXN1004118,CUST504118,ACC704118,2026-04-13 12:47:57.733042,3917.66,Apple,Travel,Credit Card,Android,DEV832817,128.23.156.86,65.0,170,Bengaluru,India,805059.75,1,24,114,24051.96,2844.77,0,1
TXN1004119,CUST504119,ACC704119,2025-02-25 16:37:01.758579,1568.43,Target,Food,Net Banking,Android,DEV492578,216.48.183.199,63.0,169,Pune,India,395459.0,8,13,79,19053.42,9296.01,0,1
TXN1004120,CUST504120,ACC704120,2026-01-29 19:03:46.315287,766.12,Target,Retail,UPI,Tablet,DEV356501,191.63.147.89,39.0,9,Bengaluru,India,1014122.17,0,35,276,40252.23,922.44,0,1
TXN1004121,CUST504121,ACC704121,2025-06-16 00:20:06.965087,1466.22,Walmart,Entertainment,Net Banking,Android,DEV839253,177.82.90.221,52.0,23,Chennai,India,529909.17,5,28,213,46868.48,13505.04,0,1
TXN1004122,CUST504122,ACC704122,2025-03-17 19:33:41.832295,1218.17,Microsoft,Electronics,UPI,Android,DEV725042,136.86.4.5,60.0,138,New York,USA,50626.19,2,18,3,58698.79,12795.73,1,0
TXN1004123,CUST504123,ACC704123,2024-11-16 10:29:13.421856,544.09,Flipkart,Food,Net Banking,MacBook,DEV789304,215.87.14.71,43.0,171,Mumbai,India,1218138.02,6,5,91,61528.49,2040.63,0,0
TXN1004124,CUST504124,ACC704124,2025-10-23 23:59:57.643437,1832.1,eBay,Travel,Net Banking,Tablet,DEV169410,201.98.223.67,31.0,84,Hyderabad,India,936115.67,12,9,177,517.49,3047.77,0,0
TXN1004125,CUST504125,ACC704125,2026-04-12 12:57:16.559494,6554.89,Airbnb,Food,UPI,,DEV410272,170.249.139.9,30.0,142,Paris,France,525994.7,9,13,123,24194.89,11232.14,1,1
TXN1004126,CUST504126,ACC704126,2025-03-27 20:33:03.596980,4249.23,Amazon,Entertainment,Mobile Wallet,Windows,DEV890708,212.243.149.194,33.0,118,Vijayawada,India,15373.13,6,19,75,72801.99,6027.78,0,0
TXN1004127,CUST504127,ACC704127,2024-10-21 20:04:39.456855,2573.77,eBay,Travel,Debit Card,Tablet,DEV777747,18.97.191.134,57.0,35,Ahmedabad,India,1139544.85,10,6,59,63854.85,8855.22,0,0
TXN1004128,CUST504128,ACC704128,2024-08-05 06:04:27.794919,1707.66,Netflix,Retail,Net Banking,Android,DEV761366,193.133.39.139,30.0,137,Tokyo,Japan,954771.05,0,37,183,23750.41,2076.21,1,0
TXN1004129,CUST504129,ACC704129,2025-08-13 23:15:38.205051,679.05,Amazn,Food,Net Banking,Android,DEV372109,182.69.180.121,54.0,163,Chennai,India,11303.32,12,6,82,37945.23,11054.29,0,1
TXN1004130,CUST504130,ACC704130,2026-03-23 22:42:21.043932,5379.03,Best Buy,Electronics,Credit Card,iPhone,DEV112646,178.249.48.209,55.0,100,Ahmedabad,India,1302064.3,0,30,182,45810.34,7924.62,0,1
TXN1004131,CUST504131,ACC704131,2026-05-16 01:14:06.643498,429.64,Apple,E-commerce,Mobile Wallet,Tablet,DEV822396,11.231.98.87,76.0,154,Hyderabad,India,8324.5,7,18,143,2619.65,8635.91,0,1
TXN1004132,CUST504132,ACC704132,2024-07-12 16:22:26.374709,212.06,Uber,Electronics,Mobile Wallet,Windows,DEV664317,121.223.0.165,72.0,97,Toronto,Canada,929162.63,4,24,175,58017.32,12580.48,1,1
TXN1004133,CUST504133,ACC704133,2025-12-21 17:49:52.530784,1698.48,Alibaba,Travel,Debit Card,Windows,DEV415216,201.35.146.114,65.0,81,Dubai,UAE,1026496.26,9,6,24,37361.24,4623.6,1,1
TXN1004134,CUST504134,ACC704134,2024-09-02 06:21:44.917526,1184.17,Costco,Entertainment,UPI,Tablet,DEV385888,160.128.37.68,72.0,117,Toronto,Canada,1161732.7,3,13,58,70629.76,14450.5,1,1
TXN1004135,CUST504135,ACC704135,2025-09-15 13:00:08.409483,1268.39,Target,Retail,UPI,Tablet,DEV628290,214.208.248.28,59.0,92,Bengaluru,India,1380658.99,10,13,216,42436.78,10430.36,0,1
TXN1004136,CUST504136,ACC704136,2025-05-11 12:21:29.475188,3733.6,Flipkart,Food,Mobile Wallet,Windows,DEV951766,7.86.208.37,62.0,137,Ahmedabad,India,7613.38,3,23,101,61837.82,2588.05,0,1
TXN1004137,CUST504137,ACC704137,2026-01-27 15:06:54.557344,3100.29,Netflix,Food,Debit Card,iPhone,DEV547438,136.214.34.76,62.0,145,Vijayawada,India,1365663.14,7,20,291,30847.69,13704.7,0,0
TXN1004138,CUST504138,ACC704138,2024-07-13 17:15:28.594449,3512.9,Alibaba,Electronics,Debit Card,Android,DEV728996,167.137.0.75,69.0,3,Ahmedabad,India,1446839.46,1,34,105,55435.16,3309.11,0,1
TXN1004139,CUST504139,ACC704139,2025-05-26 23:42:42.524287,5381.21,Airbnb,Entertainment,Credit Card,Windows,DEV737592,206.97.129.255,63.0,136,Paris,France,138874.83,6,39,19,55425.79,12250.98,1,0
TXN1004140,CUST504140,ACC704140,2026-04-09 06:09:34.617993,508.61,Best Buy,Retail,Net Banking,Android,DEV405576,96.130.117.194,37.0,89,Bengaluru,India,421988.65,0,38,43,12942.75,14773.8,0,0
TXN1004141,CUST504141,ACC704141,2025-02-13 01:48:40.422215,10394.92,Walmart,Travel,UPI,iPhone,DEV744214,196.160.206.62,50.0,116,Vijayawada,India,226110.03,6,2,209,31002.1,392.75,0,1
TXN1004142,CUST504142,ACC704142,2026-01-27 08:15:40.172779,770.1,Samsung,Travel,Net Banking,Android,DEV189762,218.171.11.249,62.0,178,,India,222264.38,11,24,204,46376.53,9738.46,0,0
TXN1004143,CUST504143,ACC704143,2024-11-18 09:40:36.129255,2464.12,Microsoft,Food,Debit Card,Windows,DEV515604,42.105.250.114,36.0,144,Bengaluru,India,889078.58,7,35,89,21135.28,953.71,0,1
TXN1004144,CUST504144,ACC704144,2025-06-11 09:05:42.185056,11777.05,Airbnb,Food,Debit Card,iPhone,DEV528545,220.127.205.129,77.0,172,Paris,France,646318.83,12,26,145,35029.06,6209.11,1,0
TXN1004145,CUST504145,ACC704145,2025-08-03 12:30:35.420962,9217.56,Best Buy,Travel,UPI,iPhone,DEV551303,48.47.222.40,40.0,94,Bengaluru,India,680392.27,9,4,89,28528.86,8086.69,0,0
TXN1004146,CUST504146,ACC704146,2026-01-28 01:07:46.426924,7430.71,Costco,Food,UPI,Android,DEV438776,219.223.105.195,75.0,149,Hyderabad,India,1170499.25,1,37,2,48056.57,10779.51,0,0
TXN1004147,CUST504147,ACC704147,2026-04-23 03:39:03.311227,1769.35,Best Buy,E-commerce,Net Banking,MacBook,DEV982374,114.40.219.204,76.0,119,Pune,India,114626.84,0,31,78,35440.76,8362.7,0,1
TXN1004148,CUST504148,ACC704148,2024-07-12 03:18:02.572721,420.51,Flipkart,Food,Net Banking,Andriod,DEV610211,140.232.153.224,26.0,177,Singapore,Singapore,1096513.82,12,16,228,8493.83,2685.61,1,0
TXN1004149,CUST504149,ACC704149,2025-04-17 19:32:14.569136,620.63,Costco,Food,Net Banking,Tablet,DEV638405,97.74.0.167,38.0,61,Hyderabad,India,768394.97,3,12,248,20303.63,10943.87,0,1
TXN1004150,CUST504150,ACC704150,2024-09-23 06:47:52.978266,1317.25,Flipkart,Electronics,UPI,iPhone,DEV949579,191.88.102.57,48.0,41,Paris,France,153110.62,3,40,145,47995.11,5002.61,1,1
TXN1004151,CUST504151,ACC704151,2025-12-10 11:02:09.700073,912.19,Uber,Electronics,Net Banking,Android,DEV186488,159.98.195.160,30.0,50,Bengaluru,India,272788.03,12,36,154,36126.68,11062.8,0,1
TXN1004152,CUST504152,ACC704152,2025-11-01 06:01:16.295498,882.13,Amazon,Retail,Debit Card,Tablet,DEV940815,115.163.181.47,28.0,158,Tokyo,Japan,700976.23,10,25,274,61277.91,2349.94,1,1
TXN1004153,CUST504153,ACC704153,2026-03-24 04:31:17.245945,1428.17,Microsoft,Food,Net Banking,Android,DEV822193,128.32.147.16,37.0,88,Kolkata,India,721015.05,4,12,121,15903.05,6111.54,0,1
TXN1004154,CUST504154,ACC704154,2026-04-12 20:20:01.947179,953.84,Walmart,Travel,UPI,Android,DEV278188,146.147.138.114,61.0,55,,India,285897.93,7,17,88,15045.54,12216.51,0,0
TXN1004155,CUST504155,ACC704155,2025-08-08 11:30:16.748709,1079.14,Uber,Entertainment,Mobile Wallet,Android,DEV955905,61.82.181.45,,143,Delhi,India,1219312.49,9,39,150,17035.4,7688.57,0,1
TXN1004156,CUST504156,ACC704156,2026-02-26 18:50:51.575750,1983.27,Flipkart,Retail,Net Banking,Android,DEV158206,86.0.39.116,43.0,24,Ahmedabad,India,1188401.88,1,30,247,39948.88,2511.6,0,1
TXN1004157,CUST504157,ACC704157,2026-02-28 11:11:38.657873,671.3,Flipkart,E-commerce,UPI,Windows,DEV228904,9.185.180.144,25.0,94,Vijayawada,India,982969.39,12,7,33,30284.98,2837.01,0,1
TXN1004158,CUST504158,ACC704158,2025-02-08 04:16:29.059077,3707.73,Airbnb,Entertainment,Net Banking,Android,DEV674089,87.95.165.72,51.0,72,Berlin,Germany,339925.73,9,9,283,12844.11,12026.79,1,1
TXN1004159,CUST504159,ACC704159,2025-08-23 18:44:41.416719,4658.61,Target,Food,Mobile Wallet,Android,DEV256927,196.138.166.159,53.0,180,,Japan,339294.17,3,28,118,25235.65,3651.86,1,0
TXN1004160,CUST504160,ACC704160,2024-11-17 22:47:25.646175,1143.87,Airbnb,Retail,Credit Card,Android,DEV480021,201.232.161.138,61.0,16,Vijayawada,India,332781.33,7,31,205,66754.33,4708.13,0,0
TXN1004161,CUST504161,ACC704161,2026-05-29 05:34:02.058946,1825.93,Costco,Entertainment,Mobile Wallet,iPhone,DEV378486,222.52.222.122,57.0,28,New York,USA,561458.82,2,10,220,2612.59,8935.82,1,1
TXN1004162,CUST504162,ACC704162,2026-01-12 16:33:25.748913,8253.28,eBay,Travel,Net Banking,Windows,DEV413162,128.240.217.83,48.0,30,Singapore,Singapore,330248.14,2,40,185,54919.82,2134.74,1,0
TXN1004163,CUST504163,ACC704163,2024-08-26 07:47:32.097198,4027.97,Costco,Entertainment,Debit Card,MacBook,DEV549965,176.19.150.141,66.0,13,Mumbai,India,34752.0,4,38,93,33095.52,1304.11,0,0
TXN1004164,CUST504164,ACC704164,2024-08-10 19:42:04.032305,9107.16,Amazon,Electronics,Debit Card,MacBook,DEV370854,168.83.106.148,76.0,16,Hyderabad,India,1331774.15,0,16,254,6647.66,2559.86,0,1
TXN1004165,CUST504165,ACC704165,2024-12-25 14:41:22.077641,3908.69,Costco,E-commerce,UPI,MacBook,DEV424148,170.241.157.10,73.0,163,Singapore,Singapore,472015.72,2,19,163,1143.9,14203.41,1,1
TXN1004166,CUST504166,ACC704166,2026-03-20 02:54:14.631633,5071.64,Walmart,Food,Credit Card,Windows,DEV628614,82.147.130.4,70.0,29,Ahmedabad,India,1147203.32,3,33,10,63642.07,6644.63,0,0
TXN1004167,CUST504167,ACC704167,2025-05-26 13:22:55.767725,1026.81,Target,E-commerce,Credit Card,iPhone,DEV423111,216.42.106.19,19.0,180,Hyderabad,India,310258.58,12,12,229,23040.3,11908.38,0,0
TXN1004168,CUST504168,ACC704168,2025-02-02 00:34:34.826692,1755.18,eBay,Retail,Net Banking,Andriod,DEV753549,180.172.107.105,38.0,68,,India,98081.32,9,16,163,28050.27,6677.76,0,1
TXN1004169,CUST504169,ACC704169,2024-09-27 15:10:04.913507,842.77,Microsoft,Electronics,Credit Card,Android,DEV860516,193.133.152.6,29.0,143,Ahmedabad,India,860551.48,8,7,243,48769.5,12363.13,0,0
TXN1004170,CUST504170,ACC704170,2024-12-04 03:44:43.577631,1966.24,,Food,Net Banking,Windows,DEV497628,59.140.169.192,42.0,149,Pune,India,315489.58,4,34,204,73723.31,10713.57,0,1
TXN1004171,CUST504171,ACC704171,2025-06-25 05:33:41.546816,3113.83,Google Play,Electronics,Net Banking,iPhone,DEV715718,37.6.23.154,76.0,19,Hyderabad,India,50924.75,8,35,134,14609.13,3528.4,0,0
TXN1004172,CUST504172,ACC704172,2025-07-13 16:40:33.835532,2287.15,Microsoft,E-commerce,Debit Card,MacBook,DEV337831,216.223.145.201,46.0,67,Bengaluru,India,1151312.29,1,15,5,46097.58,9908.2,0,0
TXN1004173,CUST504173,ACC704173,2026-05-19 16:38:43.089962,404.49,,Travel,Debit Card,iPhone,DEV161530,214.138.153.62,71.0,78,London,UK,10210.25,9,1,66,21177.64,1192.14,1,1
TXN1004174,CUST504174,ACC704174,2024-12-07 05:29:47.398397,820.72,Microsoft,Electronics,Net Banking,MacBook,DEV363390,210.63.155.81,71.0,141,,India,142744.21,2,5,167,43664.1,7647.5,0,1
TXN1004175,CUST504175,ACC704175,2025-11-26 21:57:13.453255,556.7,Airbnb,Electronics,Debit Card,MacBook,DEV815009,164.52.106.48,64.0,173,Vijayawada,India,1047134.29,5,9,110,14830.11,7246.01,0,0
TXN1004176,CUST504176,ACC704176,2025-04-05 18:56:11.570116,2470.59,Google Play,Retail,Net Banking,Android,DEV323133,207.88.172.132,,132,Paris,France,646736.52,1,6,111,41839.91,11955.87,1,0
TXN1004177,CUST504177,ACC704177,2026-02-20 07:08:23.671386,1221.02,Costco,Food,UPI,iPhone,DEV649047,41.157.84.25,24.0,67,Vijayawada,India,484135.18,8,0,162,45363.49,3253.56,0,1
TXN1004178,CUST504178,ACC704178,2025-10-02 07:43:12.676909,2367.89,Apple,E-commerce,Credit Card,MacBook,DEV626225,158.236.24.42,64.0,179,Mumbai,India,1232517.03,6,22,27,47226.76,1520.1,0,1
TXN1004179,CUST504179,ACC704179,2026-05-02 04:03:19.599630,227.69,Amazon,Travel,Debit Card,Android,DEV762788,123.46.10.79,52.0,27,Delhi,India,1269706.62,10,6,84,12015.84,14968.09,0,0
TXN1004180,CUST504180,ACC704180,2025-03-19 01:34:57.650994,1995.77,Microsoft,Entertainment,Credit Card,iPhone,DEV644379,151.189.119.46,79.0,138,Kolkata,India,901022.81,7,21,165,60729.3,12716.38,0,0
TXN1004181,CUST504181,ACC704181,2026-04-24 17:54:16.731072,651.5,Flipkart,Food,Debit Card,Android,DEV685897,142.231.30.155,34.0,113,Paris,France,449714.71,6,28,6,55048.31,49.61,1,0
TXN1004182,CUST504182,ACC704182,2025-07-29 09:48:33.810611,3689.88,eBay,Retail,Credit Card,Android,DEV470738,13.79.255.12,49.0,13,Pune,India,741718.13,8,33,88,73459.19,11021.29,0,0
TXN1004183,CUST504183,ACC704183,2025-02-25 02:35:02.539939,3911.0,Netflix,Food,UPI,iPhone,DEV840242,215.177.249.240,57.0,104,Sydney,Australia,345243.03,5,0,81,68235.96,2179.88,1,1
TXN1004184,CUST504184,ACC704184,2026-02-23 15:58:28.977793,3151.79,Samsung,Food,UPI,Android,DEV734788,130.56.199.175,20.0,160,Berlin,Germany,146722.74,1,4,111,4283.47,14756.19,1,1
TXN1004185,CUST504185,ACC704185,2025-04-05 10:03:51.363451,4637.8,Microsoft,E-commerce,Debit Card,Android,DEV952812,73.241.136.161,40.0,83,Kolkata,India,1282064.68,2,5,172,56892.77,11364.98,0,1
TXN1004186,CUST504186,ACC704186,2025-03-03 13:17:29.277426,4065.4,Amazon,Travel,Mobile Wallet,Tablet,DEV328910,190.110.79.63,31.0,102,Vijayawada,India,1002456.07,2,25,61,12108.55,6091.51,0,0
TXN1004187,CUST504187,ACC704187,2025-02-17 13:42:33.007107,1077.81,,Food,Debit Card,MacBook,DEV729559,5.115.34.230,21.0,118,London,UK,304413.7,11,24,6,39978.47,10757.43,1,0
TXN1004188,CUST504188,ACC704188,2026-01-14 00:58:24.152674,426.12,Best Buy,E-commerce,UPI,iPhone,DEV498135,162.164.207.166,30.0,6,Vijayawada,India,1192232.0,6,23,193,50544.59,13229.46,0,0
TXN1004189,CUST504189,ACC704189,2026-03-04 15:36:04.437471,3694.1,Costco,Electronics,Credit Card,iPhone,DEV775472,202.119.146.20,,34,Hyderabad,India,1063470.25,11,17,256,16596.32,7554.13,0,1
TXN1004190,CUST504190,ACC704190,2025-11-04 12:24:20.788989,2494.53,Microsoft,Travel,Mobile Wallet,MacBook,DEV368905,206.11.134.116,41.0,165,Chennai,India,1326518.46,12,10,175,33222.04,1207.92,0,1
TXN1004191,CUST504191,ACC704191,2024-12-06 00:47:54.697076,185.51,Walmart,Retail,Mobile Wallet,iPhone,DEV851767,142.183.91.195,65.0,84,Toronto,Canada,208628.58,3,3,248,25206.63,10590.51,1,1
TXN1004192,CUST504192,ACC704192,2025-11-23 06:30:21.746643,325.57,Netflix,Retail,Credit Card,iPhone,DEV726967,209.126.204.107,34.0,42,Sydney,Australia,80572.27,6,9,181,65162.2,7291.99,1,1
TXN1004193,CUST504193,ACC704193,2026-03-24 23:01:21.428874,495.67,Amazon,Entertainment,Net Banking,Tablet,DEV504893,187.138.14.171,63.0,29,Hyderabad,India,1039274.52,4,25,270,56332.17,8910.19,0,1
TXN1004194,CUST504194,ACC704194,2025-04-11 12:24:21.266985,1670.84,Walmart,Electronics,Debit Card,Windows,DEV867806,219.94.220.76,47.0,52,New York,USA,1020719.56,5,4,76,40648.28,13338.18,1,0
TXN1004195,CUST504195,ACC704195,2026-04-14 09:22:02.501634,446.03,Google Play,Retail,Debit Card,Tablet,DEV646160,222.95.78.167,63.0,20,Mumbai,India,539580.25,4,13,14,29215.45,11630.09,0,0
TXN1004196,CUST504196,ACC704196,2025-09-26 13:42:01.995374,3481.02,Amazon,Retail,UPI,Windows,DEV372182,194.97.126.35,70.0,30,Ahmedabad,India,123503.55,0,40,207,58978.45,8834.24,0,0
TXN1004197,CUST504197,ACC704197,2026-03-11 15:24:22.021564,1085.85,eBay,Electronics,Net Banking,Tablet,DEV193620,26.61.221.55,56.0,105,Hyderabad,India,714412.92,10,23,244,43627.15,2479.6,0,1
TXN1004198,CUST504198,ACC704198,2025-08-17 22:52:28.353973,8486.45,Amazon,Travel,UPI,Tablet,DEV771665,218.231.88.214,37.0,124,London,UK,598104.09,12,38,134,18536.01,2439.41,1,0
TXN1004199,CUST504199,ACC704199,2026-03-16 20:49:53.997857,2770.29,Target,Food,Debit Card,Tablet,DEV787198,97.253.115.116,45.0,110,Kolkata,India,563225.64,8,3,104,53589.86,5432.41,0,0
TXN1004200,CUST504200,ACC704200,2025-09-12 07:29:26.139814,1586.89,Target,Travel,Net Banking,MacBook,DEV996561,220.223.253.74,55.0,166,Kolkata,India,676593.19,4,23,240,35408.37,14713.05,0,1
TXN1004201,CUST504201,ACC704201,2025-06-23 15:19:06.163803,2756.86,Target,Travel,Credit Card,Tablet,DEV754706,219.151.92.1,47.0,2,Hyderabad,India,1137193.48,11,39,183,31850.27,2222.53,0,0
TXN1004202,CUST504202,ACC704202,2024-11-16 14:20:24.623343,711.07,Netflix,Electronics,Net Banking,iPhone,DEV807683,136.243.58.74,73.0,170,Pune,India,402808.44,0,3,76,16393.32,11588.4,0,0
TXN1004203,CUST504203,ACC704203,2025-06-04 19:53:57.793956,7677.13,Airbnb,Travel,Credit Card,MacBook,DEV590878,118.181.203.195,25.0,71,Pune,India,798747.14,10,12,155,11211.28,14384.85,0,1
TXN1004204,CUST504204,ACC704204,2025-01-13 03:20:57.705183,5168.99,Uber,Electronics,Mobile Wallet,Tablet,DEV736356,104.186.114.135,66.0,177,London,UK,266638.97,6,27,73,1867.01,14053.14,1,0
TXN1004205,CUST504205,ACC704205,2025-07-23 09:12:41.018319,2313.62,Amazon,Entertainment,Credit Card,MacBook,DEV664062,140.123.24.245,74.0,98,Pune,India,1061624.2,8,22,260,29402.16,11439.93,0,0
TXN1004206,CUST504206,ACC704206,2025-05-23 02:05:16.858239,12496.87,Best Buy,Food,Credit Card,Tablet,DEV487373,26.200.66.155,,53,London,UK,934519.29,0,34,176,54362.19,11236.88,1,0
TXN1004207,CUST504207,ACC704207,2025-10-03 18:56:52.845599,417.66,Costco,Entertainment,Credit Card,,DEV248797,217.96.237.131,64.0,72,Paris,France,470757.14,0,14,140,3245.44,4911.39,1,1
TXN1004208,CUST504208,ACC704208,2026-05-09 23:49:02.886538,4062.22,Netflix,E-commerce,Mobile Wallet,Windows,DEV611372,144.244.116.66,21.0,75,Singapore,Singapore,591155.73,0,32,208,26146.08,10680.7,1,0
TXN1004209,CUST504209,ACC704209,2025-09-20 02:36:56.137064,6027.79,Samsung,Entertainment,Credit Card,MacBook,DEV347771,65.221.73.162,68.0,107,New York,USA,526605.57,10,33,175,69961.7,14859.46,1,0
TXN1004210,CUST504210,ACC704210,2026-04-13 09:06:26.027626,2971.05,,Electronics,Credit Card,iPhone,DEV754499,110.97.192.200,,105,Bengaluru,India,129180.25,8,16,183,41601.95,13607.59,0,1
TXN1004211,CUST504211,ACC704211,2025-09-06 02:49:10.084337,1547.54,Walmart,Travel,Net Banking,Windows,DEV166559,194.51.28.216,43.0,160,,India,422941.92,6,15,16,55495.73,5343.02,0,1
TXN1004212,CUST504212,ACC704212,2026-06-05 10:46:39.789794,230.46,Airbnb,Electronics,Net Banking,Windows,DEV270402,54.175.220.47,56.0,134,Hyderabad,India,1184658.55,10,33,144,45428.57,1756.29,0,0
TXN1004213,CUST504213,ACC704213,2025-01-30 00:01:44.008646,5351.87,Target,Retail,Net Banking,Android,DEV824239,215.113.240.175,58.0,50,Chennai,India,333020.11,1,39,238,6432.51,404.33,0,1
TXN1004214,CUST504214,ACC704214,2024-09-07 18:29:19.130702,1180.1,Google Play,Entertainment,Mobile Wallet,Windows,DEV692493,17.59.28.60,56.0,6,Hyderabad,India,295816.8,2,19,122,6179.78,12562.66,0,1
TXN1004215,CUST504215,ACC704215,2025-07-11 13:49:30.683332,1683.5,Walmart,Food,Net Banking,MacBook,DEV896637,95.251.133.119,34.0,163,Singapore,Singapore,473181.35,4,2,58,16866.9,9357.56,1,1
TXN1004216,CUST504216,ACC704216,2026-02-03 21:17:37.359092,4848.41,Costco,Entertainment,Mobile Wallet,MacBook,DEV846965,184.105.78.255,50.0,116,Pune,India,84825.36,9,1,9,3772.48,5325.66,0,0
TXN1004217,CUST504217,ACC704217,2026-01-08 22:40:48.231746,4861.3,Best Buy,Travel,Debit Card,Tablet,DEV171085,29.211.194.150,39.0,89,Delhi,India,530570.7,9,10,121,62662.67,13989.06,0,1
TXN1004218,CUST504218,ACC704218,2024-09-22 06:39:53.764913,569.24,Best Buy,Electronics,Credit Card,MacBook,DEV507587,196.174.250.208,26.0,24,London,UK,1307422.52,7,32,256,27953.65,9795.37,1,1
TXN1004219,CUST504219,ACC704219,2025-02-05 18:02:09.421676,673.49,Walmart,Food,Mobile Wallet,MacBook,DEV434870,108.103.174.220,63.0,43,Mumbai,India,639837.81,10,32,48,42459.3,13911.32,0,1
TXN1004220,CUST504220,ACC704220,2025-10-17 17:27:10.984466,890.91,Apple,Food,Debit Card,Android,DEV636944,195.169.232.203,36.0,8,Chennai,India,83104.32,7,4,59,10439.43,14269.28,0,0
TXN1004221,CUST504221,ACC704221,2026-01-31 18:07:10.534337,3601.08,Airbnb,Food,Credit Card,,DEV195621,104.161.173.59,48.0,150,Pune,India,1264473.24,6,5,131,72267.05,14718.7,0,1
TXN1004222,CUST504222,ACC704222,2024-10-28 19:39:45.699646,5321.5,Netflix,Entertainment,Credit Card,,DEV350459,131.89.193.149,39.0,146,Bengaluru,India,1040690.61,9,32,9,73302.8,8213.19,0,1
TXN1004223,CUST504223,ACC704223,2025-12-20 16:08:16.009161,2988.11,Costco,Electronics,Debit Card,Tablet,DEV727114,60.202.52.148,61.0,162,Singapore,Singapore,561940.95,11,39,53,61063.03,11689.02,1,1
TXN1004224,CUST504224,ACC704224,2025-03-01 12:58:45.750621,1163.76,Flipkart,Retail,UPI,Windows,DEV945981,40.62.108.54,60.0,83,Vijayawada,India,1355661.55,9,25,183,29949.82,14689.91,0,1
TXN1004225,CUST504225,ACC704225,2025-09-10 07:24:37.159201,1565.99,eBay,Retail,Net Banking,iPhone,DEV413004,200.115.245.224,40.0,29,London,UK,1367117.05,9,40,145,35287.23,8276.56,1,1
TXN1004226,CUST504226,ACC704226,2024-09-19 16:32:30.017291,7231.97,Walmart,Entertainment,Mobile Wallet,Android,DEV689133,208.19.100.59,48.0,98,Ahmedabad,India,772253.98,2,14,163,51783.12,73.41,0,1
TXN1004227,CUST504227,ACC704227,2026-06-11 20:38:46.410514,587.7,Airbnb,Food,Credit Card,MacBook,DEV948286,201.130.64.44,73.0,93,Delhi,India,645752.39,11,34,45,3755.2,9225.09,0,1
TXN1004228,CUST504228,ACC704228,2026-02-21 06:37:24.554634,3943.49,Target,Electronics,Debit Card,iPhone,DEV916949,212.85.120.65,50.0,89,Hyderabad,India,1208164.97,10,0,51,36703.0,8259.76,0,1
TXN1004229,CUST504229,ACC704229,2025-09-10 22:05:41.423764,1624.46,Amazon,Travel,Debit Card,Windows,DEV872629,6.220.29.198,20.0,176,Ahmedabad,India,180079.87,1,10,68,34713.25,8301.28,0,0
TXN1004230,CUST504230,ACC704230,2025-01-25 13:21:20.759812,2950.25,Flipkart,E-commerce,Mobile Wallet,Tablet,DEV464043,211.100.92.115,53.0,95,Delhi,India,106565.41,8,31,70,43167.19,11706.44,0,0
TXN1004231,CUST504231,ACC704231,2025-06-04 06:38:03.668101,1853.9,Airbnb,Food,Credit Card,MacBook,DEV940058,17.202.57.238,50.0,11,Bengaluru,India,1406587.62,9,32,85,72397.38,11883.82,0,1
TXN1004232,CUST504232,ACC704232,2025-01-31 03:38:50.487016,5072.12,Samsung,Entertainment,Mobile Wallet,Tablet,DEV977028,207.81.249.208,46.0,45,Mumbai,India,1309919.17,11,6,100,11323.35,36.02,0,1
TXN1004233,CUST504233,ACC704233,2024-10-13 09:12:34.907232,3073.89,Amazon,Travel,Mobile Wallet,Windows,DEV375339,212.14.172.95,77.0,55,Chennai,India,1198180.78,3,29,111,21223.76,1817.13,0,1
TXN1004234,CUST504234,ACC704234,2026-04-11 12:39:09.744952,1940.02,Best Buy,Electronics,Net Banking,Tablet,DEV781049,193.209.51.217,58.0,151,Mumbai,India,485553.2,0,13,110,57716.68,5661.8,0,1
